output_mean,output_std,multiply_mean
28.189014027267696,14.919734581829783,858.5570924647152
367.9419733405113,20.554211190378737,125908.69879047871
1093.327818608284,23.025960332774943,1165793.3827721835
2251.4169251441954,27.85415535224884,5078764.57956438
3630.2508322715757,68.95475017936336,12984278.76417904
5287.666255044937,96.44014798564959,27818985.15699949
6767.459321498871,62.72050311912501,45846563.875635624
8256.324227046967,64.32334513926858,67831361.96048746
9459.085301494599,132.0130658321997,89145241.20401736
10520.504068088532,106.20471750696522,108606956.13293704
11164.656399393081,161.32662474897194,123765770.72442126
11531.708303689957,129.16134271085795,132803019.82889256
11656.954009628296,217.7134168487689,136386754.02585238
11371.679091191292,202.61180597818733,128953266.94136643
10989.778659407795,230.03153741916083,121556572.82565601
10324.851103293895,223.28761647724698,106252702.75876462
9709.98283867836,212.4708810874168,93854267.58697936
8914.375793653726,243.68073506439754,79356946.08969799
8019.885910862684,299.834713794752,64072330.52097392
7062.195707836747,218.95522787693486,50377550.19973465
6163.718754863739,221.47264722177206,38217193.67720604
5400.377645308525,300.9517730095063,29148753.399222456
4498.014285654574,271.62003765261704,20721659.079503722
3910.7049719654024,253.88212980413343,15525854.34130854
3210.559542449936,226.82288521249984,10361101.148758948
2612.032822458446,210.4193848305992,7006038.842544289
2132.0134339813144,220.19245969413677,4602054.494266193
1713.38108007852,204.40857067197686,2870556.99994444
1377.7928590402007,153.37461702448098,1840351.9197162203
1051.1868836572394,144.67871578584703,1078674.1022110921
824.6511595841497,123.50925103228325,673789.7155061517
645.6860656138509,94.67622288057272,409238.4178689223
489.81206652652475,61.3846235526064,230297.5706879856
352.70820504277947,82.11843861222441,125778.83957707137
297.05744326207787,59.47585745325573,78508.39283462017
174.85237295925617,85.89984501778825,35332.48170419336
118.20098882340827,66.382046513396,16762.080717956414
80.05577682740986,56.30069687214559,8673.396437652036
62.38362966142595,25.255980970753296,3629.573388573527
36.82884916001931,15.485756806896507,1548.1221454995684
16.545129774697124,14.705482386823208,364.2840480232611
17.373652024939656,12.079579613412976,214.57014171630144
1.8409747039433568,11.79815236428657,10.30712963892147
0.9819329440593719,4.505599930565951,3.281227247416973
-1.2640777610242366,3.323413643588745,-2.812358206510544
-0.2190914312377572,4.748897149281612,-0.6795761423185468
-2.3421040991786866,5.616545899165642,0.0
2.064614009484649,7.47140153371865,0.7872997310012578
