-7.920375537651125342e-07,-1.466110234105144627e-06,1.562393736094236374e-04,5.520542617887258530e-04,9.445986361242830753e-04,1.125412061810493469e-03,1.082756090909242630e-03,8.638910367153584957e-04,6.043716566637158394e-04,3.571916895452886820e-04,1.635811931919306517e-04,2.524749834265094250e-05,-6.681643753836397082e-06,-2.194455191784072667e-05,-1.699215681583154947e-05,-2.159263203793670982e-06,4.319983872846933082e-06,1.202529347210656852e-06,3.636435167209128849e-06,4.524036739894654602e-06
3.346483481436735019e-07,-3.159468406011001207e-06,1.879856426967307925e-04,6.891316734254360199e-04,1.223831786774098873e-03,1.545732142403721809e-03,1.585485646501183510e-03,1.384551869705319405e-03,1.095553277991712093e-03,7.630279287695884705e-04,4.708144406322389841e-04,2.447125443723052740e-04,1.148146839113906026e-04,4.734897811431437731e-05,1.155562677013222128e-05,1.442573102394817397e-05,1.418637566530378535e-05,-6.361196369653043803e-07,1.322013190474535804e-06,6.370829396473709494e-06
-1.163798287961981259e-06,1.979080025193979964e-06,2.202733157901093364e-04,7.714356179349124432e-04,1.307101803831756115e-03,1.536071998998522758e-03,1.455427613109350204e-03,1.128313597291707993e-03,7.559736841358244419e-04,4.162183613516390324e-04,1.572649634908884764e-04,-2.754837805696297437e-05,-4.391890252009034157e-05,-6.092341209296137094e-05,-4.227645331411622465e-05,-9.596481504559051245e-06,5.166323830962937791e-07,2.661149665073025972e-06,3.574802803996135481e-06,6.268339348025619984e-06
-4.954012638336280361e-06,2.562737563494010828e-06,5.517285535461269319e-05,1.947388518601655960e-04,3.071429382544010878e-04,3.299525124020874500e-04,2.691012050490826368e-04,1.685654278844594955e-04,6.247525743674486876e-05,-1.536657509859651327e-05,-5.061822594143450260e-05,-6.767813465557992458e-05,-5.215299097471870482e-05,-2.445401878503616899e-05,-1.267584138986421749e-05,-4.011823762084532063e-07,-2.223871206297189929e-06,-6.366308866745384876e-07,-9.767082929101889022e-07,-9.115613579524506349e-07
-1.266111695485960809e-07,-5.074743057775776833e-06,5.199882070883177221e-05,2.069026231765747070e-04,3.982552443630993366e-04,5.561403813771903515e-04,6.134721334092319012e-04,6.067467038519680500e-04,5.418523796834051609e-04,4.277373955119401217e-04,3.157713217660784721e-04,2.227605000371113420e-04,1.194402502733282745e-04,8.350614371011033654e-05,4.437352617969736457e-05,2.226181459263898432e-05,1.438154049537843093e-05,-1.443465862394077703e-06,2.138132003892678767e-06,1.961724592547398061e-06
-7.506982910854276270e-07,-1.760918621585005894e-06,1.809595705708488822e-04,6.422270671464502811e-04,1.103876973502337933e-03,1.327661331743001938e-03,1.293296925723552704e-03,1.048103324137628078e-03,7.508856942877173424e-04,4.599200910888612270e-04,2.266840456286445260e-04,5.704427530872635543e-05,8.927695489546749741e-06,-1.834655813581775874e-05,-1.774147494870703667e-05,-9.955175528375548311e-07,5.986384167044889182e-06,1.062780370375548955e-06,3.577972165658138692e-06,5.416160092863719910e-06
2.635167959397222148e-07,-4.510886356001719832e-06,7.295743853319436312e-05,2.796310291159898043e-04,5.179473082534968853e-04,6.879112916067242622e-04,7.335094269365072250e-04,6.874980172142386436e-04,5.855293711647391319e-04,4.406426451168954372e-04,3.064113552682101727e-04,1.998912048293277621e-04,1.028518890962004662e-04,6.822096474934369326e-05,3.359797483426518738e-05,1.798573975975159556e-05,1.258274187421193346e-05,-1.118047293857671320e-06,2.094199771818239242e-06,2.356121513003017753e-06
-4.940718554280465469e-07,-8.424642032878182363e-07,6.637201295234262943e-05,2.310621930519118905e-04,3.848517953883856535e-04,4.425546503625810146e-04,4.015218291897326708e-04,3.016486589331179857e-04,1.903837692225351930e-04,9.188840340357273817e-05,2.632128598634153605e-05,-1.438188519387040287e-05,-1.911712388391606510e-05,-7.662496500415727496e-06,-2.530850906623527408e-06,9.635836022425792180e-07,2.427755362077732570e-06,9.296757639276620466e-07,2.837284228007774800e-06,1.379210743834846653e-06
-1.029281861519848462e-06,1.556138840896892361e-06,1.374694256810471416e-04,4.787385114468634129e-04,8.029468008317053318e-04,9.328330634161829948e-04,8.666760404594242573e-04,6.571024423465132713e-04,4.234468215145170689e-04,2.156893024221062660e-04,6.621718057431280613e-05,-3.670859950943849981e-05,-4.007164898212067783e-05,-3.812583599938079715e-05,-2.414117807347793132e-05,-4.778273250849451870e-06,3.621762516559101641e-07,2.219562475147540681e-06,2.604479504952905700e-06,3.459658501014928333e-06
5.932556135235245165e-08,-2.838126874848967418e-06,2.097002579830586910e-04,7.582738180644810200e-04,1.327827456407248974e-03,1.646057004109025002e-03,1.659537549130618572e-03,1.409452059306204319e-03,1.078850473277270794e-03,7.222435087896883488e-04,4.172237822785973549e-04,1.866276579676195979e-04,7.860844925744459033e-05,1.827145024435594678e-05,-4.588791398418834433e-06,7.454067599610425532e-06,1.172958127426682040e-05,-1.612713873555549071e-07,1.277775709240813740e-06,7.003729024290805683e-06
-4.482101587655051844e-07,-1.770713311088911723e-06,2.192191459471359849e-04,7.839610916562378407e-04,1.357740140520036221e-03,1.654144492931663990e-03,1.636513741686940193e-03,1.353128580376505852e-03,9.986070217564702034e-04,6.377518293447792530e-04,3.395725798327475786e-04,1.179586834041401744e-04,3.899079456459730864e-05,-8.768181942286901176e-06,-1.755065386532805860e-05,1.628075892767810728e-06,8.544797310605645180e-06,7.375168138423759956e-07,2.660009386090678163e-06,6.917851806065300480e-06
-6.081706487748306245e-06,5.389409125200472772e-06,1.254734670510515571e-04,4.357005236670374870e-04,7.120840018615126610e-04,8.008831646293401718e-04,7.086544646881520748e-04,4.984307452104985714e-04,2.724175574257969856e-04,8.982115105027332902e-05,-2.444997153361327946e-05,-9.905558545142412186e-05,-7.655995432287454605e-05,-5.561500074691139162e-05,-3.304095298517495394e-05,-8.007164979062508792e-06,-3.968251348851481453e-06,1.071592237167351414e-06,5.458622354126418941e-07,6.801803920097881928e-07
-4.424450708029326051e-06,2.452545913911308162e-06,6.654142634943127632e-05,2.318063197890296578e-04,3.731057804543524981e-04,4.098282661288976669e-04,3.475492121651768684e-04,2.326320973224937916e-04,1.102515234379097819e-04,1.528837492514867336e-05,-3.539534372976049781e-05,-6.357685924740508199e-05,-4.990246452507562935e-05,-2.570485958131030202e-05,-1.370011068502208218e-05,-1.436433535673131701e-06,-1.572771225255564786e-06,-1.763008725674808375e-07,-2.173125013271715034e-09,-3.349096573401766364e-07
-4.773777163791237399e-06,2.515441565265064128e-06,6.184849189594388008e-05,2.168236533179879189e-04,3.462229797150939703e-04,3.768435853999108076e-04,3.146947710774838924e-04,2.052586060017347336e-04,8.924703433876857162e-05,1.324008621850225609e-06,-4.264008020982146263e-05,-6.604981899727135897e-05,-5.137600965099409223e-05,-2.533361475798301399e-05,-1.339440677838865668e-05,-1.010963046610413585e-06,-1.872866278063156642e-06,-3.481997055132524110e-07,-4.351443010364164365e-07,-6.158794576549553312e-07
-8.027525382203748450e-07,-1.408008785119818640e-07,1.836637966334819794e-04,6.458425195887684822e-04,1.099660992622375488e-03,1.299945521168410778e-03,1.239776727743446827e-03,9.740542736835777760e-04,6.661633378826081753e-04,3.798444231506437063e-04,1.586319995112717152e-04,1.224699985868937802e-06,-2.361227052460890263e-05,-3.886145714204758406e-05,-2.763671000138856471e-05,-5.437108484329655766e-06,2.775130042209639214e-06,1.821426394599257037e-06,3.917773938155733049e-06,5.274180693959351629e-06
-1.663398307982788538e-07,-6.267077310440072324e-07,8.752936264500021935e-05,3.051771491300314665e-04,5.127820186316967010e-04,5.960471462458372116e-04,5.513792275451123714e-04,4.213025677017867565e-04,2.748594561126083136e-04,1.426870003342628479e-04,4.942898158333264291e-05,-1.224610696226591244e-05,-2.024275636358652264e-05,-1.352101662632776424e-05,-7.275630650838138536e-06,-1.606528172715115943e-07,2.326659341633785516e-06,1.358270765194902197e-06,3.091371354457805865e-06,2.185952098443522118e-06
-5.402061560744186863e-06,3.228725063308957033e-06,7.165090210037305951e-05,2.506007440388202667e-04,4.017015162389725447e-04,4.395139985717833042e-04,3.710688324645161629e-04,2.448131272103637457e-04,1.110068114940077066e-04,8.641988642921205610e-06,-4.509284917730838060e-05,-7.543509127572178841e-05,-5.782793596154078841e-05,-3.174064841005019844e-05,-1.752573189151007682e-05,-2.301700760654057376e-06,-2.748287670328863896e-06,-2.758171717687218916e-07,-6.173692099764593877e-07,-6.402430017260485329e-07
1.690703811618732288e-06,-4.092711606062948704e-06,1.444937370251864195e-04,5.603070021606981754e-04,1.051852712407708168e-03,1.425695256330072880e-03,1.553675509057939053e-03,1.481274957768619061e-03,1.285374863073229790e-03,9.857424302026629448e-04,6.949736271053552628e-04,4.518981731962412596e-04,2.408909203950315714e-04,1.375561987515538931e-04,5.925608274992555380e-05,3.636116889538243413e-05,2.232625047327019274e-05,-2.474868551871622913e-06,5.473143573908600956e-07,5.428059921541716903e-06
-7.373137123067863286e-07,-3.395507746972725727e-06,1.356202847091481090e-04,4.902189248241484165e-04,8.556900429539382458e-04,1.051527098752558231e-03,1.046889345161616802e-03,8.798970957286655903e-04,6.634363671764731407e-04,4.353775293566286564e-04,2.463227137923240662e-04,1.065365067915990949e-04,4.157236253377050161e-05,1.477667865401599556e-05,2.153585910491528921e-06,5.862023954250616953e-06,8.688526577316224575e-06,4.200083481009642128e-07,2.833006419677985832e-06,4.061095751239918172e-06
-4.311243628762895241e-06,3.305409336462616920e-06,1.018640614347532392e-04,3.538580494932830334e-04,5.793129676021635532e-04,6.530144601128995419e-04,5.787677364423871040e-04,4.108904686290770769e-04,2.293417783221229911e-04,8.088929462246596813e-05,-1.228202381753362715e-05,-7.196495425887405872e-05,-5.764079105574637651e-05,-3.939921225537545979e-05,-2.263417263748124242e-05,-5.058578153693815693e-06,-2.015906375163467601e-06,8.465119663014775142e-07,1.037714014273660723e-06,7.010069680291053373e-07
-5.955656092737626750e-07,-8.685774446348659694e-07,1.437415485270321369e-04,5.057945381850004196e-04,8.607432828284800053e-04,1.016893889755010605e-03,9.670552681200206280e-04,7.601659162901341915e-04,5.198434810154139996e-04,2.960216661449521780e-04,1.246850733878090978e-04,4.685697149398038164e-06,-1.744506334944162518e-05,-2.521919304854236543e-05,-1.739697836455889046e-05,-2.710444277909118682e-06,3.265889290560153313e-06,1.455895699109532870e-06,3.675334937724983320e-06,3.858277523249853402e-06
-2.695043576750322245e-06,2.082240598610951565e-06,1.081582595361396670e-04,3.760750696528702974e-04,6.220460054464638233e-04,7.107643177732825279e-04,6.430646753869950771e-04,4.713732632808387280e-04,2.834202605299651623e-04,1.235729432664811611e-04,1.687753865553531796e-05,-5.355719258659519255e-05,-4.682771759689785540e-05,-3.458908395259641111e-05,-1.984231494134292006e-05,-4.338498001743573695e-06,-4.440382213033444714e-07,1.408165076099976432e-06,2.146494352928129956e-06,1.731166548779583536e-06
-3.002182211275794543e-06,3.482505917418166064e-06,3.587431638152338564e-05,1.279418065678328276e-04,1.894346205517649651e-04,1.958694338100031018e-04,1.394376304233446717e-04,6.877549458295106888e-05,-6.368003596435301006e-06,-5.388225690694525838e-05,-6.669180584140121937e-05,-6.442486483138054609e-05,-5.091577986604534090e-05,-1.901488940347917378e-05,-7.038985131657682359e-06,3.573842832338414155e-06,-1.467918082198593765e-06,-4.901546049040916841e-07,-5.111027121529332362e-07,-1.169982397186686285e-06
-6.581062734767328948e-07,-3.898828424553357763e-07,7.360732706729322672e-05,2.560437424108386040e-04,4.259957931935787201e-04,4.897703183814883232e-04,4.449808038771152496e-04,3.331732586957514286e-04,2.088791225105524063e-04,9.959816088667139411e-05,2.632200448715593666e-05,-1.996148603211622685e-05,-2.324763772776350379e-05,-1.219155365106416866e-05,-5.507985861186170951e-06,7.314632455290848156e-08,1.989152451642439701e-06,9.942864380718674511e-07,2.672913979040458798e-06,1.513463530500303023e-06
