,0
0,0.0
1,0.0
2,0.007928641978651285
3,0.04030393064022064
4,0.08919722423888743
5,0.13709943811409175
6,0.17806408897740766
7,0.15824248438002542
8,0.1347869177116081
9,0.09745622723130509
10,0.07466138078598306
11,0.04459861252689734
12,0.02180376590695232
13,0.01156260329298675
14,0.0033036008826456964
15,0.0009910802473314106
16,0.0
17,0.0
18,0.0
19,0.0
