,0
0,-9.074271483466845e-05
1,0.0010519768812287111
2,0.023137211701396154
3,0.08007371515122941
4,0.13802492959075607
5,0.170329495871556
6,0.16888355979608605
7,0.14262027637687424
8,0.10763916842586241
9,0.0723133706322443
10,0.04520456345164803
11,0.025777224349781136
12,0.013597942663409412
13,0.006899128334204363
14,0.0032695783231018183
15,0.0006489209616100666
16,0.0005125591610459779
17,-4.396360643266206e-05
18,7.98528092543771e-05
19,7.127958643948773e-05
