,0
0,-0.0004429355373858357
1,0.0007971367967911647
2,0.031880605159926745
3,0.10456082086602692
4,0.16235454901470803
5,0.1886856466298923
6,0.1748053120682016
7,0.13175562914693728
8,0.09610916909878142
9,0.05557194548600819
10,0.03122458894358715
11,0.012076409940164012
12,0.005308742061629346
13,-0.0006758128537995844
14,0.004101534358724734
15,-0.0009157018688199514
16,0.002809658372711965
17,0.0032433059009235876
18,-0.0003350854098584932
19,-0.0029154460335121257
