,0
0,0.0
1,121.0
2,3967.0
3,13812.0
4,23964.0
5,29964.0
6,30191.0
7,26054.0
8,20103.0
9,13979.0
10,8584.0
11,4689.0
12,2268.0
13,1074.0
14,458.0
15,137.0
16,37.0
17,3.0
18,0.0
19,0.0
