,0
0,0.0001769620544465056
1,0.00047642563067551436
2,0.03133062293272815
3,0.09989845173549838
4,0.1586126646725461
5,0.18365413232822903
6,0.17030498676467687
7,0.1348289109300822
8,0.09510160604258999
9,0.05896592106728349
10,0.034646512489416637
11,0.01753131474390557
12,0.008356290334177174
13,0.0037493740857286184
14,0.0014685836931143115
15,0.0006268404279055062
16,0.0002579595492733233
17,7.54045607638254e-05
18,-7.340395362831487e-05
19,1.0426290584675257e-05
