output_mean,output_std,multiply_mean
27.87820091089234,8.122417682522254,839.7856800738722
341.98721918463707,11.901249714912288,117402.4515185535
1046.8983036875725,38.37869015644384,1124254.9165350676
2182.951528263092,60.007140942438056,4768121.2070546625
3510.543862056732,94.09062677766435,12493585.887209678
5149.690764570236,109.302797247438,26693730.414442252
6617.5853617191315,166.9853729347703,43703386.52530007
8061.689978456498,211.22461523832615,64714458.99790826
9278.688529634475,242.14513544167934,85964477.90765396
10235.811718797684,242.46843215297307,104298957.74614683
10927.07948589325,256.32060546249085,118641256.75765333
11324.275885796547,312.02108793776284,128312051.59634653
11465.219066095353,308.8621766875437,131352030.61408147
11205.508953356742,321.21037860726216,123761085.14620812
10850.69484230876,340.67823071491034,117505978.3089371
10155.192348007859,332.04239610327807,103262843.90847321
9555.393563738466,329.26556284185546,91570361.22540669
8747.963110164925,355.8620785929626,76709182.16847603
7901.5150098770855,380.5652816381653,62694960.64135797
7022.879094514018,285.30105517529853,49383305.08613004
6103.449946375937,282.50163339088,37586380.629663214
5341.270044922829,254.82305459027606,28863196.372859906
4536.947850839328,259.44788772245664,20904573.101090506
3955.792394674942,215.0440489426638,15691436.594234169
3212.1272666715086,231.4491127897288,10379302.38143156
2677.528172084317,207.88680053148943,7184512.325113475
2139.503811129369,181.53172337862003,4650367.362433476
1758.268026685901,170.08114961086122,3039353.9577361336
1404.600427234173,151.08406017321826,1939419.0490430356
1071.6753729563206,146.7365921805717,1159711.1969988164
838.4678057118319,114.95043419312768,695871.7306178936
706.9275565581396,108.6020921705742,468875.64432896615
531.1534904383122,91.44800030256671,250769.6285446383
401.2843714484014,61.94221165952492,141372.24583325052
311.0485521372408,69.57071452272001,83919.04349490814
227.94444434018806,50.21325492494194,40319.910039272254
168.56532122306527,48.49059657515067,21703.681385824457
116.29873294470599,38.074325435032534,9583.140129579744
74.53536783140153,38.50366038133136,4260.199923838489
43.71051996871829,42.344615440677885,1643.1413588431199
25.190618464257568,21.840726627873572,430.9826062574983
15.216915596276522,13.69816784819321,166.39260966666043
6.0243933331687005,9.734581729647005,15.127843698160722
-1.9183053097571245,2.8895490732247016,-3.5400213114451615
3.09631715354044,5.550316860825906,8.616425558924675
0.7233192041981965,3.3381944793012828,0.3366008119657636
-2.837608504621312,2.3362788765557903,0.0
2.0937501932494342,6.035912731921101,2.034734990284778
