,0
0,9.49614533688873
1,122.3654264472425
2,3839.224096775055
3,13829.105719566345
4,24488.18442630768
5,30932.387314796448
6,31899.26282596588
7,28132.31848192215
8,22307.254724025726
9,15818.74986024201
10,10424.03206718713
11,6046.118041727692
12,3059.7596466243267
13,1382.9151519685984
14,704.5957619175315
15,192.18175794929266
16,102.84027695655823
17,-128.81131902639754
18,-0.6825736742466688
19,35.129503801465034
