cov,delta,correlation,delta_root
15.405794622301983,976.1378965083836,0.6394277776695787,31.243205605513396
248.56239115474455,65.36936052747679,0.6744346493403316,8.085132066174108
-1347.104437808739,163.3007994711267,-0.9058194848610124,12.778920121478446
-3197.462131652981,101.03621037044732,-0.8349561345786003,10.051676992942388
-6145.9410806670785,94.16651257005351,-0.4693726540733375,9.703943145446264
-19090.06178546697,131.77652237284107,-0.5486569346450864,11.47939555781754
-18081.700256191194,77.20286392949933,-0.5241796190515425,8.786516029092494
-41726.423050776124,112.2679080874484,-0.5559098045524551,10.595655151402786
-39632.55823929608,99.0402039654052,-0.40835715000347694,9.95189449127176
-35922.78739348054,88.22329110495598,-0.32741080476979106,9.392725435407764
4623.189050614834,45.50490517057012,0.05262570930413039,6.745732367250432
9486.80015271902,42.78897226197283,0.1001040043394756,6.5413280197504875
9814.685818478465,57.05236809260519,0.0759444165495821,7.553301800709753
22113.49620641768,47.03407465714993,0.18846106179179334,6.858139299923116
33301.66096228361,46.19882508354918,0.2764155472129329,6.796971758330998
40906.87406538427,29.782768360978032,0.4584199574162754,5.4573591013399545
22155.06865003705,38.56207414566427,0.3202431587417921,6.209836885592428
15763.273710623384,47.89283974657267,0.22188940034827337,6.920465283965571
41344.89735930413,14.919840859065374,0.7595211753495484,3.862620983097536
33819.60594787449,10.327541147256568,0.8519242427085789,3.2136491948027817
26748.28005592525,14.486473065991838,0.9044956127239693,3.8061099650419767
20515.460462953895,21.92414976263062,0.9071797624217302,4.682323116000285
22859.77309795469,16.896093498853105,0.8572409341614246,4.11048579840061
14780.97869071737,35.13699640267078,0.6916850397643592,5.9276467845740255
14172.970767784864,54.358805525233535,0.6166195367810313,7.372842431873445
10402.63988769427,88.26783214407234,0.5221585358828782,9.395096175349796
5326.9330253228545,137.12779260757077,0.3708579133558713,11.710157667921075
6597.434638405219,250.6921192318404,0.40058487355691597,15.833259905396627
5437.219771747477,108.18673449712145,0.687659782695141,10.401285232947005
4701.412298393203,295.01265010824494,0.5833454603984074,17.175932292258402
5110.432504482218,159.25751042201603,0.8766007720377931,12.619727034370277
2912.0580636215163,279.19438754807516,0.6902993904161198,16.709110914350745
1514.9662646102952,900.3286993604529,0.3724585340433912,30.005477822565215
1277.7913942050654,993.6728246027136,0.47714577052699886,31.522576427105598
1265.0051012802141,18865.526416832916,0.7148480795044468,0.0
399.7926909029484,5718.714287763787,0.8663804132960168,0.0
146.77170150875827,5862.525119817044,0.5425514115319577,0.0
458.40657970011307,726.6767854198588,0.9359082305415635,0.0
289.05955952584736,2108.6042868550594,0.9556915110746753,0.0
129.7386677765844,403.98226954037136,0.8796900022706713,0.0
91.52535834014418,1037.0144848607065,0.6744011640513149,0.0
6.348805512879011,1889.9260346340793,0.09089245338825647,0.0
16.719177216961967,693.7902890118917,0.6627679547111155,0.0
7.022463826090096,134.82310141978436,0.7310589970332436,0.0
9.836723495945336,58.45212294547224,0.9046864198809437,0.0
-0.12343306701630352,102.6175889256194,-0.07930549508477795,0.0
0.0,240.96799918052218,,0.0
-2.4170743262022736,402.15644917167265,-0.8226095659073287,0.0
