2.408616691827774048e-01,2.307747125625610352e+00,7.137876033782958984e+00,1.425535011291503906e+01,2.248195266723632812e+01,3.218854904174804688e+01,4.016836166381835938e+01,4.885156631469726562e+01,5.539423370361328125e+01,5.991456222534179688e+01,6.194065475463867188e+01,6.329396057128906250e+01,6.226840591430664062e+01,5.749325561523437500e+01,5.493719482421875000e+01,4.943256378173828125e+01,4.413017654418945312e+01,3.748816680908203125e+01,3.178371620178222656e+01,2.607327651977539062e+01,2.057522964477539062e+01,1.603789520263671875e+01,1.185006809234619141e+01,8.753472328186035156e+00,6.126463890075683594e+00,4.234646797180175781e+00,2.460956335067749023e+00,1.367179512977600098e+00,9.666212797164916992e-01,7.087154388427734375e-01,5.553379654884338379e-01,6.323389410972595215e-01,1.731316447257995605e-01,1.816280782222747803e-01,2.058541327714920044e-01,4.425396025180816650e-01,2.804106473922729492e-01,2.538760006427764893e-01,1.894240081310272217e-01,9.115432202816009521e-02,-5.973298102617263794e-03,-8.315569162368774414e-02,8.099447935819625854e-03,2.994563430547714233e-02,9.591698646545410156e-03,-2.203645557165145874e-02,1.553346961736679077e-02,1.806635409593582153e-02
3.181143105030059814e-01,2.777846574783325195e+00,9.172579765319824219e+00,1.807608604431152344e+01,2.917575836181640625e+01,4.189821624755859375e+01,5.273289108276367188e+01,6.464025115966796875e+01,7.366487884521484375e+01,8.016372680664062500e+01,8.342375183105468750e+01,8.516054534912109375e+01,8.397795867919921875e+01,7.780507659912109375e+01,7.436769104003906250e+01,6.724398040771484375e+01,5.961904144287109375e+01,5.085861968994140625e+01,4.312630462646484375e+01,3.496982192993164062e+01,2.784115600585937500e+01,2.122513198852539062e+01,1.519015789031982422e+01,1.102448463439941406e+01,6.720288276672363281e+00,4.267385959625244141e+00,1.906592369079589844e+00,3.695832788944244385e-01,-5.203830450773239136e-02,-5.924649238586425781e-01,-5.758156180381774902e-01,-7.014276385307312012e-01,-9.815674424171447754e-01,-6.860155463218688965e-01,-4.812932014465332031e-01,1.547130644321441650e-01,-2.828375697135925293e-01,-1.585799008607864380e-01,-1.538032293319702148e-01,-4.472203552722930908e-02,5.486158654093742371e-02,-5.811196565628051758e-02,-9.157884865999221802e-03,7.541915029287338257e-02,1.344199478626251221e-01,-7.912065833806991577e-02,-3.800252825021743774e-02,-1.118451580405235291e-01
1.108888611197471619e-01,6.965686082839965820e-01,2.695636987686157227e+00,5.335823535919189453e+00,8.973054885864257812e+00,1.325152015686035156e+01,1.778607368469238281e+01,2.185363006591796875e+01,2.541381645202636719e+01,2.896883392333984375e+01,3.090546607971191406e+01,3.357791137695312500e+01,3.431673049926757812e+01,3.413848114013671875e+01,3.476771545410156250e+01,3.306546020507812500e+01,3.219918823242187500e+01,3.078435897827148438e+01,2.864358901977539062e+01,2.583570671081542969e+01,2.365544891357421875e+01,2.094135665893554688e+01,1.850692176818847656e+01,1.662160873413085938e+01,1.383664512634277344e+01,1.148920631408691406e+01,9.355006217956542969e+00,7.493255138397216797e+00,5.918625354766845703e+00,4.407228469848632812e+00,2.975400447845458984e+00,2.606339693069458008e+00,1.572220802307128906e+00,9.377176165580749512e-01,4.540015459060668945e-01,1.905095875263214111e-01,1.164277195930480957e-01,-8.100923150777816772e-02,-1.382414698600769043e-01,-1.140128225088119507e-01,-1.294639855623245239e-01,-1.686729490756988525e-01,-1.015519648790359497e-01,-3.984761983156204224e-02,-1.541560888290405273e-02,1.121113449335098267e-02,1.368742436170578003e-02,1.163112372159957886e-02
3.631092980504035950e-02,1.055583477020263672e+00,4.239468574523925781e+00,8.093335151672363281e+00,1.267355442047119141e+01,2.010277748107910156e+01,2.826666259765625000e+01,3.483912277221679688e+01,4.150167083740234375e+01,4.688346481323242188e+01,5.063685989379882812e+01,5.761253356933593750e+01,6.133760452270507812e+01,6.427486419677734375e+01,6.708036804199218750e+01,6.526132965087890625e+01,6.761781311035156250e+01,6.953279113769531250e+01,6.659552001953125000e+01,6.500949859619140625e+01,6.098476028442382812e+01,5.816920089721679688e+01,5.733007812500000000e+01,5.237698364257812500e+01,5.033544540405273438e+01,4.377230834960937500e+01,3.885616302490234375e+01,3.656876754760742188e+01,3.193708038330078125e+01,2.775045204162597656e+01,2.366344833374023438e+01,2.030236816406250000e+01,1.565816783905029297e+01,1.341419696807861328e+01,1.140736770629882812e+01,9.067725181579589844e+00,7.241830348968505859e+00,5.087104797363281250e+00,4.166004657745361328e+00,2.824222326278686523e+00,1.210646152496337891e+00,6.681230664253234863e-01,2.148427814245223999e-01,1.416876018047332764e-01,2.182013988494873047e-01,6.049094349145889282e-02,-7.843194156885147095e-02,-9.445335716009140015e-02
1.274864822626113892e-01,1.314440131187438965e+00,6.993486881256103516e+00,1.508923912048339844e+01,2.522087097167968750e+01,3.787565231323242188e+01,5.268475723266601562e+01,6.498909759521484375e+01,7.616902160644531250e+01,8.799795532226562500e+01,9.551713562011718750e+01,1.060398941040039062e+02,1.105696105957031250e+02,1.125673141479492188e+02,1.166168441772460938e+02,1.125680618286132812e+02,1.129392547607421875e+02,1.121018295288085938e+02,1.057611083984375000e+02,9.905243682861328125e+01,9.216426086425781250e+01,8.439707946777343750e+01,7.815334320068359375e+01,7.096601867675781250e+01,6.265150451660156250e+01,5.361093902587890625e+01,4.498739242553710938e+01,3.937378311157226562e+01,3.239669799804687500e+01,2.610470771789550781e+01,2.068191909790039062e+01,1.687873840332031250e+01,1.204450511932373047e+01,9.049907684326171875e+00,7.101167678833007812e+00,5.219593524932861328e+00,3.196173906326293945e+00,2.074611425399780273e+00,1.750495195388793945e+00,7.558087110519409180e-01,2.748015224933624268e-01,1.250373125076293945e-01,-1.490466445684432983e-01,-1.593402773141860962e-02,5.083656311035156250e-02,7.259465754032135010e-03,5.597706884145736694e-02,-4.386179894208908081e-02
1.698434501886367798e-01,1.717512607574462891e+00,4.939430713653564453e+00,9.958784103393554688e+00,1.509594631195068359e+01,2.139942932128906250e+01,2.624010276794433594e+01,3.155431365966796875e+01,3.547492980957031250e+01,3.765712738037109375e+01,3.839983367919921875e+01,3.865390014648437500e+01,3.758076095581054688e+01,3.390819931030273438e+01,3.174609375000000000e+01,2.784062385559082031e+01,2.428709220886230469e+01,1.957721710205078125e+01,1.589812183380126953e+01,1.256575679779052734e+01,8.976613998413085938e+00,6.398796081542968750e+00,4.145585060119628906e+00,2.387261390686035156e+00,1.476969361305236816e+00,6.547672152519226074e-01,5.788471549749374390e-02,-2.711521089076995850e-01,-8.576344698667526245e-02,1.200189664959907532e-01,3.306422829627990723e-01,4.856158196926116943e-01,2.604293227195739746e-01,4.032507836818695068e-01,4.458144903182983398e-01,6.258220076560974121e-01,4.953220486640930176e-01,4.478302896022796631e-01,3.607334792613983154e-01,1.346168369054794312e-01,-2.974470332264900208e-02,-4.917919635772705078e-02,2.534579485654830933e-03,1.758993417024612427e-02,-7.095858454704284668e-03,-1.569416373968124390e-02,1.936002820730209351e-02,-4.772022366523742676e-04
3.186278641223907471e-01,2.708556890487670898e+00,9.132493019104003906e+00,1.806113815307617188e+01,2.935282897949218750e+01,4.226778411865234375e+01,5.346576690673828125e+01,6.562503814697265625e+01,7.491786956787109375e+01,8.197091674804687500e+01,8.557589721679687500e+01,8.784979248046875000e+01,8.693509674072265625e+01,8.112006378173828125e+01,7.810089111328125000e+01,7.104814910888671875e+01,6.365334320068359375e+01,5.513093566894531250e+01,4.737460327148437500e+01,3.900579833984375000e+01,3.179519653320312500e+01,2.494816589355468750e+01,1.859496879577636719e+01,1.422865581512451172e+01,9.450289726257324219e+00,6.588791370391845703e+00,3.794078350067138672e+00,1.897955536842346191e+00,1.081042170524597168e+00,2.014713287353515625e-01,-1.000265628099441528e-01,-3.049441874027252197e-01,-7.678776383399963379e-01,-6.730493903160095215e-01,-5.210886001586914062e-01,2.650395780801773071e-02,-3.866598010063171387e-01,-2.841456830501556396e-01,-2.363671660423278809e-01,-1.168191581964492798e-01,2.400831505656242371e-02,-9.677797555923461914e-02,-2.497552707791328430e-02,5.471285432577133179e-02,1.195721775293350220e-01,-6.956519931554794312e-02,-4.462955147027969360e-02,-1.070757135748863220e-01
1.550810486078262329e-01,1.372543096542358398e+00,8.730853080749511719e+00,1.851259422302246094e+01,3.164625167846679688e+01,4.733837127685546875e+01,6.579544067382812500e+01,8.115650177001953125e+01,9.531545257568359375e+01,1.105609741210937500e+02,1.203851470947265625e+02,1.324847564697265625e+02,1.377342376708984375e+02,1.391759643554687500e+02,1.437804565429687500e+02,1.383266754150390625e+02,1.374570007324218750e+02,1.351842651367187500e+02,1.270144195556640625e+02,1.171318664550781250e+02,1.087976074218750000e+02,9.812882995605468750e+01,8.875895690917968750e+01,8.008010101318359375e+01,6.855329895019531250e+01,5.806322860717773438e+01,4.773321533203125000e+01,4.076371002197265625e+01,3.254295349121093750e+01,2.505987167358398438e+01,1.901173019409179688e+01,1.463709545135498047e+01,9.977669715881347656e+00,6.835635185241699219e+00,5.062428474426269531e+00,3.567579030990600586e+00,1.324621200561523438e+00,4.634881317615509033e-01,4.163523912429809570e-01,-1.110656410455703735e-01,1.208284348249435425e-01,1.038191840052604675e-03,-3.456835746765136719e-01,-1.439423859119415283e-01,1.349159479141235352e-01,-1.051551327109336853e-01,1.932068914175033569e-02,-1.719968020915985107e-01
1.259755641222000122e-01,1.159222722053527832e+00,2.976122617721557617e+00,6.117787361145019531e+00,8.683436393737792969e+00,1.216285610198974609e+01,1.446498775482177734e+01,1.698959159851074219e+01,1.882120323181152344e+01,1.936746788024902344e+01,1.922957038879394531e+01,1.889017486572265625e+01,1.799668312072753906e+01,1.555247116088867188e+01,1.402286434173583984e+01,1.161603927612304688e+01,9.717135429382324219e+00,6.870910167694091797e+00,4.950756549835205078e+00,3.550719738006591797e+00,1.555407404899597168e+00,5.148821473121643066e-01,-2.757529616355895996e-01,-1.009750962257385254e+00,-7.852771878242492676e-01,-9.436162114143371582e-01,-8.262000083923339844e-01,-7.432566881179809570e-01,-3.056749105453491211e-01,9.305597096681594849e-02,3.862128853797912598e-01,5.836623311042785645e-01,4.502057433128356934e-01,5.906205773353576660e-01,6.006458997726440430e-01,6.580337285995483398e-01,6.173959970474243164e-01,5.444725751876831055e-01,4.513493776321411133e-01,1.547776311635971069e-01,-3.590388968586921692e-02,-1.563859172165393829e-02,-1.540364697575569153e-02,-1.502891629934310913e-02,-3.179937601089477539e-02,-4.944875836372375488e-04,4.201584309339523315e-02,4.995681345462799072e-03
1.499325186014175415e-01,1.873334169387817383e+00,4.659924983978271484e+00,9.493568420410156250e+00,1.319337177276611328e+01,1.839079666137695312e+01,2.135178375244140625e+01,2.494265365600585938e+01,2.732591056823730469e+01,2.739435577392578125e+01,2.671777534484863281e+01,2.542436599731445312e+01,2.370933914184570312e+01,1.930476188659667969e+01,1.634657859802246094e+01,1.255824756622314453e+01,9.312022209167480469e+00,4.694648742675781250e+00,1.660296678543090820e+00,-6.510555744171142578e-02,-3.165293693542480469e+00,-4.223637580871582031e+00,-4.949037075042724609e+00,-5.969008445739746094e+00,-4.664185523986816406e+00,-4.315247058868408203e+00,-3.679750442504882812e+00,-2.895468950271606445e+00,-1.678282618522644043e+00,-4.714913368225097656e-01,4.240670800209045410e-01,7.619751095771789551e-01,7.177940011024475098e-01,1.135993361473083496e+00,1.328416228294372559e+00,1.333892226219177246e+00,1.353320360183715820e+00,1.247540473937988281e+00,1.015921235084533691e+00,4.842847883701324463e-01,1.094087809324264526e-01,1.496656537055969238e-01,7.992471754550933838e-02,7.443748414516448975e-03,-7.373006641864776611e-02,-4.906048625707626343e-02,7.585396617650985718e-02,4.360602051019668579e-02
