,0
0,0.00018517393083072875
1,0.0006941751259300633
2,0.02338852312459494
3,0.07983196552959271
4,0.13718509902537335
5,0.16811922818305902
6,0.1671341351684532
7,0.14211655491453712
8,0.10743588106765856
9,0.07250796381816826
10,0.046453533557354376
11,0.026352545552413176
12,0.014941968598122912
13,0.007790674465780967
14,0.003880609147884684
15,0.0013035800236824713
16,0.0004888457255578516
17,6.501177646178746e-05
18,0.00018816522141307246
19,-6.357003343548939e-05
