cov,delta,correlation,delta_root
2.0113115213810033,2626.356274311939,0.04555640274206832,51.24798800257371
-3.188878483764711,158.9558924094778,-0.011162676030768683,12.607771111876904
-419.885831666179,83.23559634499993,-0.3630247377768318,9.123354445871318
1790.636405334808,20.521176515135053,0.5352199536909693,4.530030520331519
665.8596533779055,29.594242909361224,0.10345424548077085,5.4400590906130075
438.5428016856313,32.35147633973922,0.0312874969418944,5.687835822150568
7377.009158499539,7.646304089646939,0.5879871070978555,2.765195126866627
11524.115898609161,19.131761362255205,0.36646694345143876,4.373986895528518
16260.859788388014,5.27573164454048,0.7781045468967263,2.2968960891909065
33775.91027241945,0.6936921807743133,0.9994330138188956,0.8328818528304679
46040.20957528055,1.6613743332262914,0.9765475817757834,1.2889431070556572
73133.51170796156,2.5516836618731986,0.9401035334664469,1.597399030259252
46060.7777967453,4.6012111944857,0.8327168938947804,2.145043401538929
39381.1815161258,8.121186449215834,0.7254673832526773,2.849769543176401
32952.153411358595,4.40059522140394,0.8257311141733445,2.097759571877564
33417.74391198158,5.333309284407285,0.9128386403111938,2.309395870007411
30955.633924886584,2.173047255350628,0.9185396078457281,1.4741259292715219
17095.91725203395,5.4434833109142176,0.8883226294447191,2.333127367057833
11735.897599413991,9.940478301803639,0.5587849297024088,3.1528524072343824
6302.8688725456595,0.21511602042983924,0.9871838043955475,0.4638060159483049
5346.242882743478,10.587360597364972,0.4612755794183951,3.2538224594106193
5888.314092852175,11.778766777366233,0.5781716472089232,3.4320208008353084
9472.530520670116,15.664001627061136,0.6495153911639111,3.9577773594608803
5528.483447704464,14.789237356365565,0.6066195414799015,3.8456777499376575
6336.302931826562,14.816667838189971,0.734647422685437,3.8492425018683836
10965.54191256594,3.7889715743500005,0.9961731329180756,1.946528082086154
12235.754404807463,5.498177876462478,0.979116062135346,2.344819369687669
7889.236271402799,47.45883313962128,0.7881426149062627,6.889037170724315
7697.916447340976,5.122193078057876,0.9829594660766039,2.263226254279027
4641.831727580866,239.0549557080892,0.5847155636732567,15.461402126200884
2611.025244219112,306.6943685560295,0.5451616593877786,17.512691642235623
2286.6716361173894,550.6266069366619,0.4387639645950298,23.465434301045057
1164.0108794005937,924.6186446651565,0.3081091367758799,30.407542562087396
470.7270578144671,1083.9379516013255,0.23141845315826365,32.92321295987567
196.57042679950246,37552.636732165694,0.11570086302641376,0.0
-198.55110909134237,30562.1476434562,-0.19309176993626118,0.0
-169.04097027748685,20324.67505082676,-0.26115574713382517,0.0
-70.75800507038912,7655.835021327395,-0.31018471861632924,0.0
-50.32306503469135,4306.887610313928,-0.45249797577298,0.0
-63.367056089639846,8412.494840875815,-0.30471491673979323,0.0
7.542634184509552,2452.525580677088,0.09535495139095092,0.0
-2.807002429962182,1553.5204871547035,-0.05844582486194226,0.0
-3.5469282541424043,595.8169860090452,-0.2398609685986885,0.0
-4.813295477032662,2069.911173817386,-0.38265588611726276,0.0
0.15800972454249862,177.99272925112865,0.03536694163675579,0.0
0.0,243.56438100341862,,0.0
0.0,441.9785514955074,,0.0
0.0,379.3355515143053,,0.0
