5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
5.587935447692871094e-07,3.371387720108032227e-07,5.252659320831298828e-07,-1.257844269275665283e-05,1.918781280517578125e+00,2.016592979431152344e+00,1.953578829765319824e+00,1.958457469940185547e+00,2.002652883529663086e+00,2.072008609771728516e+00,1.931482076644897461e+00,-2.983491867780685425e-05,1.882491111755371094e+00,9.234994649887084961e-06,-2.424046397209167480e-05,-5.026906728744506836e-05,5.252659320831298828e-07,1.870095729827880859e-06,1.747161149978637695e-06,-2.864748239517211914e-06,4.440546035766601562e-06,-1.899898052215576172e-07,-2.179294824600219727e-06,-4.731118679046630859e-07,7.804483175277709961e-07,-2.421438694000244141e-08,2.257525920867919922e-06,3.203749656677246094e-07,2.399086952209472656e-06,1.862645149230957031e-07,-2.235174179077148438e-07,-9.164214134216308594e-07,1.687556505203247070e-06,4.027038812637329102e-06,-1.356005668640136719e-06,-3.483146429061889648e-07,-6.332993507385253906e-07,-4.544854164123535156e-07,-5.215406417846679688e-08,-1.154839992523193359e-07,4.097819328308105469e-07,-8.009374141693115234e-07,-3.166496753692626953e-07,-1.117587089538574219e-07,4.284083843231201172e-07,-3.706663846969604492e-07,-1.192092895507812500e-06,5.941838026046752930e-07
