,0
0,-13.355327393859625
1,128.61071261763573
2,3299.6144194602966
3,12538.405614852905
4,22548.6632270813
5,29001.062061309814
6,30624.292781829834
7,28404.931953430176
8,23506.37324142456
9,17356.357509613037
10,11918.366230010986
11,7470.086895942688
12,4131.996571063995
13,2354.649109840393
14,1088.39004611969
15,304.0990990102291
16,133.45446924865246
17,-4.037919253110886
18,-10.7493658028543
19,9.243118517100811
